0, 1365, 0.08968810817077658
0, 1364, 4.778782181568458
0, 1363, 4.7656010951492735
0, 1362, 4.750927700779523
0, 1361, 4.734708986270396
0, 1360, 4.716992920326125
0, 1359, 4.726878971530393
0, 1358, 4.747183098812672
0, 1357, 4.768496130424876
0, 1356, 4.790590306473367
0, 1355, 4.813214258110116
0, 1354, 4.836094930618489
0, 1353, 4.858941367787757
0, 1352, 4.881452113493341
0, 1351, 4.903326647182387
0, 1350, 4.924279886583198
0, 1349, 4.944057761391603
0, 1348, 4.962451593492184
0, 1347, 4.979309682925821
0, 1346, 4.994545860075085
0, 1345, 5.008146235219522
0, 1344, 5.0201762375546295
0, 1343, 5.030789656641955
0, 1342, 5.040239381303212
0, 1341, 5.048885917718812
0, 1340, 5.057195583003409
0, 1339, 5.065718157734251
0, 1338, 5.075037501738668
0, 1337, 5.0856998793891215
0, 1336, 5.0981387405390866
0, 1335, 5.112620976117201
0, 1334, 5.129231292288585
0, 1333, 5.147893528235462
0, 1332, 5.168413352517369
0, 1331, 5.190523708099198
0, 1330, 5.213920402572208
0, 1329, 5.238283562211178
0, 1328, 5.2632866239671525
0, 1327, 5.288597220642082
0, 1326, 5.313874781336258
0, 1325, 5.338769120083435
0, 1324, 5.362923335689428
0, 1323, 5.385983093130734
0, 1322, 5.407612724991508
0, 1321, 5.427516676611371
0, 1320, 5.445463077862027
0, 1319, 5.461305366306404
0, 1318, 5.4749984534424705
0, 1317, 5.486607815444229
0, 1316, 5.496312213434385
0, 1315, 5.504402217190988
0, 1314, 5.511276312193182
0, 1313, 5.51743394828334
0, 1312, 5.523461381455023
0, 1311, 5.530003646515011
0, 1310, 5.5377172234816685
0, 1309, 5.547204745920096
0, 1308, 5.558943711930828
0, 1307, 5.573229228061917
0, 1306, 5.590149181589071
0, 1305, 5.609597982156466
0, 1304, 5.631319726551513
0, 1303, 5.654962864461632
0, 1302, 5.6801295557561495
0, 1301, 5.706410184244175
0, 1300, 5.733401248517905
0, 1299, 5.760709850180664
0, 1298, 5.787950004240727
0, 1297, 5.814736171029478
0, 1296, 5.840678872390205
0, 1295, 5.865386500361527
0, 1294, 5.888476346679417
0, 1293, 5.909596082627538
0, 1292, 5.928454174681352
0, 1291, 5.944854453040179
0, 1290, 5.958727508845613
0, 1289, 5.970151348231507
0, 1288, 5.97935649366188
0, 1287, 5.986715420328623
0, 1286, 5.9927203474677935
0, 1285, 5.997954711061723
0, 1284, 6.0030617112447535
0, 1283, 6.008709836681923
0, 1282, 6.015552916222115
0, 1281, 6.024183209812751
0, 1280, 6.03508062533376
0, 1279, 6.048567044183173
0, 1278, 6.064777834679148
0, 1277, 6.083659693248812
0, 1276, 6.104995612854149
0, 1275, 6.1284486509621665
0, 1274, 6.1536113133989785
0, 1273, 6.180048506739386
0, 1272, 6.207327071237869
0, 1271, 6.235030521183129
0, 1270, 6.262761581480343
0, 1269, 0.006951704889480322
0, 1268, 0.03359442282505401
0, 1267, 0.05912788080955156
0, 1266, 0.08317742455426481
0, 1265, 0.10538270929231339
0, 1264, 0.1254234935736718
0, 1263, 0.1430575296062991
0, 1262, 0.1581640058844887
0, 1261, 0.17078100862360152
0, 1260, 0.1811241232375825
0, 1259, 0.18957802980475302
0, 1258, 0.19666234570931118
0, 1257, 0.20298175071004915
0, 1256, 0.2091734359479686
0, 1255, 0.21586133324585485
0, 1254, 0.22362000521157407
0, 1253, 0.23294603912213077
0, 1252, 0.2442336355251479
0, 1251, 0.2577533615990506
0, 1250, 0.2736365422724909
0, 1249, 0.29186992169271253
0, 1248, 0.3123044011779004
0, 1247, 0.33467803748309727
0, 1246, 0.3586490139689967
0, 1245, 0.3838314023149627
0, 1244, 0.40982651314325336
0, 1243, 0.43624503876051646
0, 1242, 0.4627185132160905
0, 1241, 0.48890146618733643
0, 1240, 0.514467439173115
0, 1239, 0.5391029146073341
0, 1238, 0.5625036089961798
0, 1237, 0.5843777288430149
0, 1236, 0.6044603843496874
0, 1235, 0.6225415022763374
0, 1234, 0.6385052315894737
0, 1233, 0.6523720859106077
0, 1232, 0.6643287463289388
0, 1231, 0.6747298763464378
0, 1230, 0.6840651380219973
0, 1229, 0.6928994315905546
0, 1228, 0.7018054561270959
0, 1227, 0.7113075767990885
0, 1226, 0.7218465115014651
0, 1225, 0.7337635529855234
0, 1224, 0.747297182425759
0, 1223, 0.7625848770263253
0, 1222, 0.7796661320848429
0, 1221, 0.7984863450503681
0, 1220, 0.8189034657984657
0, 1219, 0.8406995800534385
0, 1218, 0.863598148782859
0, 1217, 0.887285425913094
0, 1216, 0.9114328144612728
0, 1215, 0.9357164465233736
0, 1214, 0.9598311992394898
0, 1213, 0.9834981340761011
0, 1212, 1.0064662113091962
0, 1211, 1.028510569327373
0, 1210, 1.0494305425171295
0, 1209, 1.0690510147433057
0, 1208, 1.087230653611702
0, 1207, 1.1038796251294634
0, 1206, 1.1189866914707811
0, 1205, 1.1326504708657184
0, 1204, 1.1451031342558875
0, 1203, 1.1567111511257129
0, 1202, 1.1679426521241072
0, 1201, 1.1793055679345987
0, 1200, 1.1912762667902776
0, 1199, 1.204242621920812
0, 1198, 1.2184753139566762
0, 1197, 1.2341260219056136
0, 1196, 1.251241781425628
0, 1195, 1.2697841211127758
0, 1194, 1.2896459604358124
0, 1193, 1.3106642024585748
0, 1192, 1.3326292234214114
0, 1191, 1.3552937141503598
0, 1190, 1.3783830206131105
0, 1189, 1.4016078833292829
0, 1188, 1.4246789389869292
0, 1187, 1.447321162186661
0, 1186, 1.4692860668392314
0, 1185, 1.4903600725372221
0, 1184, 1.5103686931441072
0, 1183, 1.529177629010026
0, 1182, 1.546692993234595
0, 1181, 1.5628635211339261
0, 1180, 1.5639050912281924
0, 1179, 1.550365958678061
0, 1178, 1.5379672142843959
0, 1177, 1.5264603321592585
0, 1176, 1.5154806294843726
0, 1175, 1.5045579436801673
0, 1174, 1.4931603863725986
0, 1173, 1.4807673758774647
0, 1172, 1.4669501433150762
0, 1171, 1.4514304245972076
0, 1170, 1.43409921688677
0, 1169, 1.4149984381044833
0, 1168, 1.3942827964238502
0, 1167, 1.3721801440815187
0, 1166, 1.3489610175306883
0, 1165, 1.3249197755553495
0, 1164, 1.300364705932908
0, 1163, 1.275612774399408
0, 1162, 1.250985042361464
0, 1161, 1.226800078770226
0, 1160, 1.2033643227881647
0, 1159, 1.1809599463635196
0, 1158, 1.1598319647598796
0, 1157, 1.1401768006567548
0, 1156, 1.1221340442536571
0, 1155, 1.1057819136653209
